"covariateId","covariateName","analysisId","conceptId","covariateValue"
30222502710,"measurement within normal range during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",710,3022250,-0.170397551881448
21601044410,"drug_era group during day -365 through 0 days relative to index: Vitamin K",410,21601044,0.16831299454081
30234192710,"measurement within normal range during day -365 through 0 days relative to index: Bacteria identified in Sputum by Culture",710,3023419,0.14740066644999
3023419704,"measurement during day -30 through 0 days relative to index: Bacteria identified in Sputum by Culture",704,3023419,0.139055549608706
30192842712,"measurement within normal range during day -30 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum",712,3019284,0.136587739409677
21601985410,"drug_era group during day -365 through 0 days relative to index: PREPARATIONS FOR TREATMENT OF WOUNDS AND ULCERS",410,21601985,0.124036986686054
21601634412,"drug_era group during day -30 through 0 days relative to index: ANTIVARICOSE THERAPY",412,21601634,0.112069382894701
4115106210,"condition_era group during day -365 through 0 days relative to index: Mass of digestive structure",210,4115106,0.106396005699807
21603931412,"drug_era group during day -30 through 0 days relative to index: MUSCULO-SKELETAL SYSTEM",412,21603931,-0.0964808421916639
21601185412,"drug_era group during day -30 through 0 days relative to index: Other irrigating solutions",412,21601185,0.0905024052744504
21601738410,"drug_era group during day -365 through 0 days relative to index: BETA BLOCKING AGENTS, OTHER COMBINATIONS",410,21601738,-0.0876945078523308
21601634413,"drug_era group during day 0 through 0 days relative to index: ANTIVARICOSE THERAPY",413,21601634,0.0825267652153708
4344497210,"condition_era group during day -365 through 0 days relative to index: Soft tissue lesion",210,4344497,-0.0792563852634027
21601119410,"drug_era group during day -365 through 0 days relative to index: VITAMIN B12 AND FOLIC ACID",410,21601119,0.0672320130226081
30192842710,"measurement within normal range during day -365 through 0 days relative to index: Hepatitis B virus surface Ag [Presence] in Serum",710,3019284,0.0645272345296491
30234212710,"measurement within normal range during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum",710,3023421,0.062307976847324
4205682502,"procedure_occurrence during day -365 through 0 days relative to index: Payment for service status",502,4205682,0.0619561182298671
21601185413,"drug_era group during day 0 through 0 days relative to index: Other irrigating solutions",413,21601185,0.0618027820416762
30033113710,"measurement above normal range during day -365 through 0 days relative to index: Nucleated erythrocytes/100 leukocytes [Ratio] in Blood by Manual count",710,3003311,0.0612412592457166
30191982712,"measurement within normal range during day -30 through 0 days relative to index: Lymphocytes [#/volume] in Blood",712,3019198,-0.0600601990833731
30136823710,"measurement above normal range during day -365 through 0 days relative to index: Urea nitrogen [Mass/volume] in Serum or Plasma",710,3013682,0.0566592789128997
30172502710,"measurement within normal range during day -365 through 0 days relative to index: Creatinine [Mass/volume] in Urine",710,3017250,-0.0512761206739678
21601898412,"drug_era group during day -30 through 0 days relative to index: LIPID MODIFYING AGENTS, COMBINATIONS",412,21601898,-0.0470205505047029
30191981710,"measurement below normal range during day -365 through 0 days relative to index: Lymphocytes [#/volume] in Blood",710,3019198,0.0461603126027629
40481841212,"condition_era group during day -30 through 0 days relative to index: Measurement finding outside reference range",212,40481841,-0.0416405778166985
3023421702,"measurement during day -365 through 0 days relative to index: Hepatitis B virus surface Ab [Units/volume] in Serum",702,3023421,0.0327342960570385
21603940413,"drug_era group during day 0 through 0 days relative to index: Acetic acid derivatives and related substances",413,21603940,0.0258112511084898
30186773710,"measurement above normal range during day -365 through 0 days relative to index: aPTT in Platelet poor plasma by Coagulation assay",710,3018677,0.0249641990404969
21601120410,"drug_era group during day -365 through 0 days relative to index: Vitamin B12 (cyanocobalamin and analogues)",410,21601120,0.0215771864690608
21605298413,"drug_era group during day 0 through 0 days relative to index: Tests for diabetes",413,21605298,0.0212720409545346
21601120413,"drug_era group during day 0 through 0 days relative to index: Vitamin B12 (cyanocobalamin and analogues)",413,21601120,0.0179908016572353
21601845412,"drug_era group during day -30 through 0 days relative to index: Angiotensin II receptor blockers (ARBs), other combinations",412,21601845,-0.0132886069324188
21605298412,"drug_era group during day -30 through 0 days relative to index: Tests for diabetes",412,21605298,0.00616855750622654
21601724412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, selective, and other diuretics",412,21601724,0.00283404906517993
1560524413,"drug_era group during day 0 through 0 days relative to index: glucose",413,1560524,0.000937455607291674
21605342413,"drug_era group during day 0 through 0 days relative to index: GENERAL NUTRIENTS",413,21605342,0.000538672525031505
1560524412,"drug_era group during day -30 through 0 days relative to index: glucose",412,1560524,0.000402404591121523
1125315410,"drug_era group during day -365 through 0 days relative to index: acetaminophen",410,1125315,0.000359627320871751
21601719413,"drug_era group during day 0 through 0 days relative to index: Beta blocking agents, non-selective, and other diuretics",413,21601719,0.0003186042963828
21601728413,"drug_era group during day 0 through 0 days relative to index: Alpha and beta blocking agents and other diuretics",413,21601728,0.000208641718390515
21601986410,"drug_era group during day -365 through 0 days relative to index: CICATRIZANTS",410,21601986,2.85032649492001e-05
21601642413,"drug_era group during day 0 through 0 days relative to index: Sclerosing agents for local injection",413,21601642,2.91271267322123e-06
21601988410,"drug_era group during day -365 through 0 days relative to index: Other cicatrizants",410,21601988,7.03778609629592e-15
21605348413,"drug_era group during day 0 through 0 days relative to index: OTHER NUTRIENTS",413,21605348,2.98077705247636e-15
21605351413,"drug_era group during day 0 through 0 days relative to index: Carbohydrates",413,21605351,2.59191734607994e-16
21604802412,"drug_era group during day -30 through 0 days relative to index: PARASYMPATHOMIMETICS",412,21604802,0
21605096412,"drug_era group during day -30 through 0 days relative to index: LOCAL ANESTHETICS",412,21605096,0
21605145412,"drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES",412,21605145,0
21605172412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids and antiinfectives in combination",412,21605172,0
21601719412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, non-selective, and other diuretics",412,21601719,0
21603437412,"drug_era group during day -30 through 0 days relative to index: Opium derivatives and expectorants",412,21603437,0
21600001412,"drug_era group during day -30 through 0 days relative to index: ALIMENTARY TRACT AND METABOLISM",412,21600001,0
19044727412,"drug_era group during day -30 through 0 days relative to index: vitamin K1",412,19044727,0
21601665412,"drug_era group during day -30 through 0 days relative to index: BETA BLOCKING AGENTS",412,21601665,0
21601888412,"drug_era group during day -30 through 0 days relative to index: Other lipid modifying agents",412,21601888,0
21604182412,"drug_era group during day -30 through 0 days relative to index: ANESTHETICS, GENERAL",412,21604182,0
21605297412,"drug_era group during day -30 through 0 days relative to index: OTHER DIAGNOSTIC AGENTS",412,21605297,0
21605341412,"drug_era group during day -30 through 0 days relative to index: Other diagnostic agents",412,21605341,0
21600452412,"drug_era group during day -30 through 0 days relative to index: Rauwolfia alkaloids and diuretics in combination",412,21600452,0
21600474412,"drug_era group during day -30 through 0 days relative to index: Hydrazinophthalazine derivatives and diuretics",412,21600474,0
1334456412,"drug_era group during day -30 through 0 days relative to index: ramipril",412,1334456,0
21602143412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS, COMBINATIONS WITH ANTISEPTICS",412,21602143,0
21602263412,"drug_era group during day -30 through 0 days relative to index: Medicated dressings with antiinfectives",412,21602263,0
21604253412,"drug_era group during day -30 through 0 days relative to index: ANALGESICS",412,21604253,0
777221412,"drug_era group during day -30 through 0 days relative to index: hydroxyzine",412,777221,0
21604753412,"drug_era group during day -30 through 0 days relative to index: Centrally acting sympathomimetics",412,21604753,0
21600381412,"drug_era group during day -30 through 0 days relative to index: ANTIHYPERTENSIVES",412,21600381,0
21600033412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids for local oral treatment",412,21600033,0
21604128412,"drug_era group during day -30 through 0 days relative to index: ANTIGOUT PREPARATIONS",412,21604128,0
21605351412,"drug_era group during day -30 through 0 days relative to index: Carbohydrates",412,21605351,0
21600800412,"drug_era group during day -30 through 0 days relative to index: VITAMINS",412,21600800,0
1363053412,"drug_era group during day -30 through 0 days relative to index: doxazosin",412,1363053,0
1309204412,"drug_era group during day -30 through 0 days relative to index: adenosine",412,1309204,0
1149380412,"drug_era group during day -30 through 0 days relative to index: fluticasone",412,1149380,0
19029393412,"drug_era group during day -30 through 0 days relative to index: aceclofenac",412,19029393,0
21603503412,"drug_era group during day -30 through 0 days relative to index: Other antihistamines for systemic use",412,21603503,0
21605042412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids",412,21605042,0
19039926412,"drug_era group during day -30 through 0 days relative to index: dexlansoprazole",412,19039926,0
1114220412,"drug_era group during day -30 through 0 days relative to index: naloxone",412,1114220,0
948078412,"drug_era group during day -30 through 0 days relative to index: pantoprazole",412,948078,0
21603812412,"drug_era group during day -30 through 0 days relative to index: ENDOCRINE THERAPY",412,21603812,0
711584412,"drug_era group during day -30 through 0 days relative to index: levetiracetam",412,711584,0
19003999412,"drug_era group during day -30 through 0 days relative to index: mycophenolate mofetil",412,19003999,0
21602861412,"drug_era group during day -30 through 0 days relative to index: Combinations of penicillins, incl. beta-lactamase inhibitors",412,21602861,0
1742253412,"drug_era group during day -30 through 0 days relative to index: levofloxacin",412,1742253,0
21602464412,"drug_era group during day -30 through 0 days relative to index: Antiinflammatory products for vaginal administration",412,21602464,0
987245412,"drug_era group during day -30 through 0 days relative to index: lactulose",412,987245,0
21600055412,"drug_era group during day -30 through 0 days relative to index: Aluminium compounds",412,21600055,0
1705674412,"drug_era group during day -30 through 0 days relative to index: trimethoprim",412,1705674,0
19028050412,"drug_era group during day -30 through 0 days relative to index: penicillamine",412,19028050,0
21600680412,"drug_era group during day -30 through 0 days relative to index: ANTIOBESITY PREPARATIONS, EXCL. DIET PRODUCTS",412,21600680,0
21603829412,"drug_era group during day -30 through 0 days relative to index: HORMONE ANTAGONISTS AND RELATED AGENTS",412,21603829,0
1314924412,"drug_era group during day -30 through 0 days relative to index: gemcitabine",412,1314924,0
715939412,"drug_era group during day -30 through 0 days relative to index: escitalopram",412,715939,0
21602567412,"drug_era group during day -30 through 0 days relative to index: Progestogens and estrogens, fixed combinations",412,21602567,0
1105775412,"drug_era group during day -30 through 0 days relative to index: aminophylline",412,1105775,0
21603834412,"drug_era group during day -30 through 0 days relative to index: Anti-androgens",412,21603834,0
21602535412,"drug_era group during day -30 through 0 days relative to index: Other estrogens",412,21602535,0
1707164412,"drug_era group during day -30 through 0 days relative to index: metronidazole",412,1707164,0
997881412,"drug_era group during day -30 through 0 days relative to index: clindamycin",412,997881,0
1763204412,"drug_era group during day -30 through 0 days relative to index: rifampin",412,1763204,0
734275412,"drug_era group during day -30 through 0 days relative to index: phenobarbital",412,734275,0
21602616412,"drug_era group during day -30 through 0 days relative to index: Antiandrogens and estrogens",412,21602616,0
1742432412,"drug_era group during day -30 through 0 days relative to index: tigecycline",412,1742432,0
21604030412,"drug_era group during day -30 through 0 days relative to index: Penicillamine and similar agents",412,21604030,0
1317640412,"drug_era group during day -30 through 0 days relative to index: telmisartan",412,1317640,0
21600960412,"drug_era group during day -30 through 0 days relative to index: ANTITHROMBOTIC AGENTS",412,21600960,0
21601738412,"drug_era group during day -30 through 0 days relative to index: BETA BLOCKING AGENTS, OTHER COMBINATIONS",412,21601738,0
21603783412,"drug_era group during day -30 through 0 days relative to index: Other antineoplastic agents",412,21603783,0
1510813412,"drug_era group during day -30 through 0 days relative to index: rosuvastatin",412,1510813,0
21601607412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids",412,21601607,0
1550557412,"drug_era group during day -30 through 0 days relative to index: prednisolone",412,1550557,0
1597756412,"drug_era group during day -30 through 0 days relative to index: glimepiride",412,1597756,0
21600961412,"drug_era group during day -30 through 0 days relative to index: ANTITHROMBOTIC AGENTS",412,21600961,0
21601227412,"drug_era group during day -30 through 0 days relative to index: Enzymes",412,21601227,0
21601238412,"drug_era group during day -30 through 0 days relative to index: CARDIAC THERAPY",412,21601238,0
21604104412,"drug_era group during day -30 through 0 days relative to index: Oxazol, thiazine, and triazine derivatives",412,21604104,0
1771162412,"drug_era group during day -30 through 0 days relative to index: cefazolin",412,1771162,0
21600651412,"drug_era group during day -30 through 0 days relative to index: INTESTINAL ANTIINFLAMMATORY AGENTS",412,21600651,0
21603663412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids/antiinfectives/mydriatics in combination",412,21603663,0
21600765412,"drug_era group during day -30 through 0 days relative to index: Combinations of oral blood glucose lowering drugs",412,21600765,0
21601542412,"drug_era group during day -30 through 0 days relative to index: Low-ceiling diuretics and potassium-sparing agents",412,21601542,0
21603250412,"drug_era group during day -30 through 0 days relative to index: Alpha- and beta-adrenoreceptor agonists",412,21603250,0
21600672412,"drug_era group during day -30 through 0 days relative to index: OTHER ANTIDIARRHEALS",412,21600672,0
19042778412,"drug_era group during day -30 through 0 days relative to index: triflusal",412,19042778,0
21604147412,"drug_era group during day -30 through 0 days relative to index: DRUGS AFFECTING BONE STRUCTURE AND MINERALIZATION",412,21604147,0
1307863412,"drug_era group during day -30 through 0 days relative to index: verapamil",412,1307863,0
1000772412,"drug_era group during day -30 through 0 days relative to index: granisetron",412,1000772,0
21603440412,"drug_era group during day -30 through 0 days relative to index: Other cough suppressants and expectorants",412,21603440,0
21601553412,"drug_era group during day -30 through 0 days relative to index: High-ceiling diuretics and potassium-sparing agents",412,21601553,0
21604114412,"drug_era group during day -30 through 0 days relative to index: Other centrally acting agents",412,21604114,0
40239216412,"drug_era group during day -30 through 0 days relative to index: linagliptin",412,40239216,0
19018352412,"drug_era group during day -30 through 0 days relative to index: nicergoline",412,19018352,0
1192710412,"drug_era group during day -30 through 0 days relative to index: chlorpheniramine",412,1192710,0
970250412,"drug_era group during day -30 through 0 days relative to index: spironolactone",412,970250,0
21603114412,"drug_era group during day -30 through 0 days relative to index: Combinations of drugs for treatment of tuberculosis",412,21603114,0
21603255412,"drug_era group during day -30 through 0 days relative to index: Selective beta-2-adrenoreceptor agonists",412,21603255,0
945286412,"drug_era group during day -30 through 0 days relative to index: pilocarpine",412,945286,0
750982412,"drug_era group during day -30 through 0 days relative to index: bupropion",412,750982,0
19005046412,"drug_era group during day -30 through 0 days relative to index: pyridoxine",412,19005046,0
19037596412,"drug_era group during day -30 through 0 days relative to index: acetylcarnitine",412,19037596,0
21603353412,"drug_era group during day -30 through 0 days relative to index: Leukotriene receptor antagonists",412,21603353,0
21603217412,"drug_era group during day -30 through 0 days relative to index: Antiseptics",412,21603217,0
21600933412,"drug_era group during day -30 through 0 days relative to index: OTHER ALIMENTARY TRACT AND METABOLISM PRODUCTS",412,21600933,0
21604125412,"drug_era group during day -30 through 0 days relative to index: MUSCLE RELAXANTS, DIRECTLY ACTING AGENTS",412,21604125,0
1150345412,"drug_era group during day -30 through 0 days relative to index: meloxicam",412,1150345,0
1363387412,"drug_era group during day -30 through 0 days relative to index: sorafenib",412,1363387,0
1348265412,"drug_era group during day -30 through 0 days relative to index: anastrozole",412,1348265,0
21603282412,"drug_era group during day -30 through 0 days relative to index: OTHER DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES, INHALANTS",412,21603282,0
21603940412,"drug_era group during day -30 through 0 days relative to index: Acetic acid derivatives and related substances",412,21603940,0
21602746412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids for systemic use, combinations",412,21602746,0
21602753412,"drug_era group during day -30 through 0 days relative to index: Thyroid hormones",412,21602753,0
21604606412,"drug_era group during day -30 through 0 days relative to index: HYPNOTICS AND SEDATIVES",412,21604606,0
903963412,"drug_era group during day -30 through 0 days relative to index: triamcinolone",412,903963,0
967823412,"drug_era group during day -30 through 0 days relative to index: sodium chloride",412,967823,0
21600810412,"drug_era group during day -30 through 0 days relative to index: VITAMIN A AND D, INCL. COMBINATIONS OF THE TWO",412,21600810,0
21603932412,"drug_era group during day -30 through 0 days relative to index: ANTIINFLAMMATORY AND ANTIRHEUMATIC PRODUCTS",412,21603932,0
21600229412,"drug_era group during day -30 through 0 days relative to index: Belladonna and derivatives in combination with analgesics",412,21600229,0
19122137412,"drug_era group during day -30 through 0 days relative to index: vildagliptin",412,19122137,0
21605204412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS AND ANTIINFECTIVES IN COMBINATION",412,21605204,0
21601474412,"drug_era group during day -30 through 0 days relative to index: Thiazides and potassium in combination",412,21601474,0
21603991412,"drug_era group during day -30 through 0 days relative to index: Coxibs",412,21603991,0
1545958412,"drug_era group during day -30 through 0 days relative to index: atorvastatin",412,1545958,0
21600876412,"drug_era group during day -30 through 0 days relative to index: Potassium",412,21600876,0
21600888412,"drug_era group during day -30 through 0 days relative to index: Zinc",412,21600888,0
21600202412,"drug_era group during day -30 through 0 days relative to index: Synthetic anticholinergic agents in combination with psycholeptics",412,21600202,0
708298412,"drug_era group during day -30 through 0 days relative to index: midazolam",412,708298,0
21602028412,"drug_era group during day -30 through 0 days relative to index: ANTIPSORIATICS",412,21602028,0
21602182412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids, moderately potent, other combinations",412,21602182,0
21603366412,"drug_era group during day -30 through 0 days relative to index: EXPECTORANTS, EXCL. COMBINATIONS WITH COUGH SUPPRESSANTS",412,21603366,0
21602104412,"drug_era group during day -30 through 0 days relative to index: Corticosteroids, moderately potent (group II)",412,21602104,0
21602795412,"drug_era group during day -30 through 0 days relative to index: ANTIINFECTIVES FOR SYSTEMIC USE",412,21602795,0
21605189412,"drug_era group during day -30 through 0 days relative to index: Antiinfectives",412,21605189,0
21600783412,"drug_era group during day -30 through 0 days relative to index: Dipeptidyl peptidase 4 (DPP-4) inhibitors",412,21600783,0
21602099412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS, PLAIN",412,21602099,0
21604035412,"drug_era group during day -30 through 0 days relative to index: TOPICAL PRODUCTS FOR JOINT AND MUSCULAR PAIN",412,21604035,0
1567198412,"drug_era group during day -30 through 0 days relative to index: insulin aspart, human",412,1567198,0
1351557412,"drug_era group during day -30 through 0 days relative to index: candesartan",412,1351557,0
21600109412,"drug_era group during day -30 through 0 days relative to index: Other drugs for peptic ulcer and gastro-oesophageal reflux disease (GORD)",412,21600109,0
19008339412,"drug_era group during day -30 through 0 days relative to index: vitamin A",412,19008339,0
21602682412,"drug_era group during day -30 through 0 days relative to index: PITUITARY AND HYPOTHALAMIC HORMONES AND ANALOGUES",412,21602682,0
21604709412,"drug_era group during day -30 through 0 days relative to index: Selective serotonin reuptake inhibitors",412,21604709,0
21603986412,"drug_era group during day -30 through 0 days relative to index: Fenamates",412,21603986,0
21602628412,"drug_era group during day -30 through 0 days relative to index: UROLOGICALS",412,21602628,0
21604069412,"drug_era group during day -30 through 0 days relative to index: MUSCLE RELAXANTS",412,21604069,0
21604564412,"drug_era group during day -30 through 0 days relative to index: ANXIOLYTICS",412,21604564,0
21603966412,"drug_era group during day -30 through 0 days relative to index: Propionic acid derivatives",412,21603966,0
988294412,"drug_era group during day -30 through 0 days relative to index: dexpanthenol",412,988294,0
21605199412,"drug_era group during day -30 through 0 days relative to index: CORTICOSTEROIDS",412,21605199,0
21603241412,"drug_era group during day -30 through 0 days relative to index: Anesthetics, local",412,21603241,0
21601484412,"drug_era group during day -30 through 0 days relative to index: Thiazides, combinations with psycholeptics and/or analgesics",412,21601484,0
21602055412,"drug_era group during day -30 through 0 days relative to index: ANTIBIOTICS FOR TOPICAL USE",412,21602055,0
19041933412,"drug_era group during day -30 through 0 days relative to index: tibolone",412,19041933,0
21601986412,"drug_era group during day -30 through 0 days relative to index: CICATRIZANTS",412,21601986,0
1315946412,"drug_era group during day -30 through 0 days relative to index: letrozole",412,1315946,0
21600859412,"drug_era group during day -30 through 0 days relative to index: Calcium",412,21600859,0
21602633412,"drug_era group during day -30 through 0 days relative to index: Drugs for urinary frequency and incontinence",412,21602633,0
21604515412,"drug_era group during day -30 through 0 days relative to index: Butyrophenone derivatives",412,21604515,0
21601388412,"drug_era group during day -30 through 0 days relative to index: ALKYLATING AGENTS",412,21601388,0
21604557412,"drug_era group during day -30 through 0 days relative to index: Other antipsychotics",412,21604557,0
21602697412,"drug_era group during day -30 through 0 days relative to index: POSTERIOR PITUITARY LOBE HORMONES",412,21602697,0
1310317412,"drug_era group during day -30 through 0 days relative to index: cyclophosphamide",412,1310317,0
21603346412,"drug_era group during day -30 through 0 days relative to index: Xanthines and adrenergics",412,21603346,0
1154029412,"drug_era group during day -30 through 0 days relative to index: fentanyl",412,1154029,0
21603302412,"drug_era group during day -30 through 0 days relative to index: ADRENERGICS FOR SYSTEMIC USE",412,21603302,0
19063874412,"drug_era group during day -30 through 0 days relative to index: roxithromycin",412,19063874,0
1507835412,"drug_era group during day -30 through 0 days relative to index: vasopressin (USP)",412,1507835,0
715233412,"drug_era group during day -30 through 0 days relative to index: baclofen",412,715233,0
19016463412,"drug_era group during day -30 through 0 days relative to index: benserazide",412,19016463,0
21603998412,"drug_era group during day -30 through 0 days relative to index: Other antiinflammatory and antirheumatic agents, non-steroids",412,21603998,0
21605113412,"drug_era group during day -30 through 0 days relative to index: Viscoelastic substances",412,21605113,0
21604444412,"drug_era group during day -30 through 0 days relative to index: ANTICHOLINERGIC AGENTS",412,21604444,0
1544838412,"drug_era group during day -30 through 0 days relative to index: insulin glulisine, human",412,1544838,0
21604589412,"drug_era group during day -30 through 0 days relative to index: Diphenylmethane derivatives",412,21604589,0
1712889412,"drug_era group during day -30 through 0 days relative to index: raltegravir",412,1712889,0
1517824412,"drug_era group during day -30 through 0 days relative to index: niacin",412,1517824,0
21604459412,"drug_era group during day -30 through 0 days relative to index: Ethers of tropine or tropine derivatives",412,21604459,0
19077093412,"drug_era group during day -30 through 0 days relative to index: propiverine",412,19077093,0
21601903412,"drug_era group during day -30 through 0 days relative to index: HMG CoA reductase inhibitors, other combinations",412,21601903,0
21600712412,"drug_era group during day -30 through 0 days relative to index: DRUGS USED IN DIABETES",412,21600712,0
21600815412,"drug_era group during day -30 through 0 days relative to index: Vitamin D and analogues",412,21600815,0
21601682412,"drug_era group during day -30 through 0 days relative to index: Beta blocking agents, selective",412,21601682,0
21601832412,"drug_era group during day -30 through 0 days relative to index: ANGIOTENSIN II RECEPTOR BLOCKERS (ARBs), COMBINATIONS",412,21601832,0
21601802412,"drug_era group during day -30 through 0 days relative to index: ACE inhibitors and diuretics",412,21601802,0
21602819412,"drug_era group during day -30 through 0 days relative to index: Penicillins with extended spectrum",412,21602819,0
997276412,"drug_era group during day -30 through 0 days relative to index: cimetidine",412,997276,0
21601606412,"drug_era group during day -30 through 0 days relative to index: AGENTS FOR TREATMENT OF HEMORRHOIDS AND ANAL FISSURES FOR TOPICAL USE",412,21601606,0
21601503412,"drug_era group during day -30 through 0 days relative to index: Sulfonamides and potassium in combination",412,21601503,0
1526475412,"drug_era group during day -30 through 0 days relative to index: ezetimibe",412,1526475,0
21600565412,"drug_era group during day -30 through 0 days relative to index: Osmotically acting laxatives",412,21600565,0
21600744412,"drug_era group during day -30 through 0 days relative to index: BLOOD GLUCOSE LOWERING DRUGS, EXCL. INSULINS",412,21600744,0
21600315412,"drug_era group during day -30 through 0 days relative to index: VASODILATORS USED IN CARDIAC DISEASES",412,21600315,0
21602868412,"drug_era group during day -30 through 0 days relative to index: OTHER BETA-LACTAM ANTIBACTERIALS",412,21602868,0
21603248412,"drug_era group during day -30 through 0 days relative to index: DRUGS FOR OBSTRUCTIVE AIRWAY DISEASES",412,21603248,0
21603216412,"drug_era group during day -30 through 0 days relative to index: THROAT PREPARATIONS",412,21603216,0
21604015412,"drug_era group during day -30 through 0 days relative to index: ANTIINFLAMMATORY/ANTIRHEUMATIC AGENTS IN COMBINATION",412,21604015,0
21604091412,"drug_era group during day -30 through 0 days relative to index: MUSCLE RELAXANTS, CENTRALLY ACTING AGENTS",412,21604091,0
21604390412,"drug_era group during day -30 through 0 days relative to index: ANTIEPILEPTICS",412,21604390,0
21604540412,"drug_era group during day -30 through 0 days relative to index: Diazepines, oxazepines, thiazepines and oxepines",412,21604540,0
21600432412,"drug_era group during day -30 through 0 days relative to index: Pyrimidine derivatives",412,21600432,0
21600788412,"drug_era group during day -30 through 0 days relative to index: Other blood glucose lowering drugs, excl. insulins",412,21600788,0
21601579412,"drug_era group during day -30 through 0 days relative to index: Ergot alkaloids",412,21601579,0
21603292412,"drug_era group during day -30 through 0 days relative to index: Anticholinergics",412,21603292,0
19011339412,"drug_era group during day -30 through 0 days relative to index: mosapride",412,19011339,0
