"covariateId","covariateName","analysisId","conceptId","covariateValue"
442793212,"condition_era group during day -30 through 0 days relative to index: Complication due to diabetes mellitus",212,442793,0.0401743216072194
4141751704,"measurement during day -30 through 0 days relative to index: Parathyroid hormone measurement",704,4141751,-0.0330642214294818
1777806410,"drug_era group during day -365 through 0 days relative to index: ceftriaxone",410,1777806,0.0261396477702341
21601132410,"drug_era group during day -365 through 0 days relative to index: Other antianemic preparations",410,21601132,-0.0131857172247184
42343291704,"measurement during day -30 through 0 days relative to index: Urine RBC Distribution Test,Diagnostic and laboratory test qualitative addition(3%), Clinical Pathologist etc. reading",704,42343291,0.0106929908262265
30037852710,"measurement within normal range during day -365 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Serum or Plasma",710,3003785,-0.00358462817492335
21602994410,"drug_era group during day -365 through 0 days relative to index: Other aminoglycosides",410,21602994,0.00286762847489631
4215685804,"observation during day -30 through 0 days relative to index: Past history of procedure",804,4215685,0
4304360804,"observation during day -30 through 0 days relative to index: Preparation of medical certificate",804,4304360,0
4019967804,"observation during day -30 through 0 days relative to index: Dependence on renal dialysis",804,4019967,0
4074035804,"observation during day -30 through 0 days relative to index: Current drinker",804,4074035,0
4307024804,"observation during day -30 through 0 days relative to index: Follow-up encounter",804,4307024,0
437643804,"observation during day -30 through 0 days relative to index: Abnormal gait",804,437643,0
40479809804,"observation during day -30 through 0 days relative to index: Exposure to Mycobacterium tuberculosis",804,40479809,0
4145111804,"observation during day -30 through 0 days relative to index: Dental consultation and report",804,4145111,0
37311060804,"observation during day -30 through 0 days relative to index: Suspected COVID-19",804,37311060,0
37208405804,"observation during day -30 through 0 days relative to index: History of alcohol use",804,37208405,0
45766277804,"observation during day -30 through 0 days relative to index: Cardiac implant in situ",804,45766277,0
4079646804,"observation during day -30 through 0 days relative to index: Surgical follow-up",804,4079646,0
36713461804,"observation during day -30 through 0 days relative to index: Antenatal care of elderly primigravida",804,36713461,0
4167217804,"observation during day -30 through 0 days relative to index: Family history of clinical finding",804,4167217,0
37109774804,"observation during day -30 through 0 days relative to index: Requires vaccination",804,37109774,0
4005823804,"observation during day -30 through 0 days relative to index: Tobacco user",804,4005823,0
141693804,"observation during day -30 through 0 days relative to index: Elevated blood-pressure reading without diagnosis of hypertension",804,141693,0
4214956804,"observation during day -30 through 0 days relative to index: History of clinical finding in subject",804,4214956,0
441207804,"observation during day -30 through 0 days relative to index: Adverse reaction to drug",804,441207,0
4060084804,"observation during day -30 through 0 days relative to index: H/O: radiation exposure",804,4060084,0
45765728804,"observation during day -30 through 0 days relative to index: Supervision of high risk pregnancy",804,45765728,0
10018802712,"measurement within normal range during day -30 through 0 days relative to index: Clarity of Body fluid",712,1001880,0
11761872712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Bile fluid by Gram stain",712,1176187,0
22127542712,"measurement within normal range during day -30 through 0 days relative to index: Antinuclear antibodies (ANA); titer",712,2212754,0
22128362712,"measurement within normal range during day -30 through 0 days relative to index: Syphilis test, non-treponemal antibody; quantitative",712,2212836,0
22130462712,"measurement within normal range during day -30 through 0 days relative to index: Tissue examination by KOH slide of samples from skin, hair, or nails for fungi or ectoparasite ova or mites (eg, scabies)",712,2213046,0
30000343712,"measurement above normal range during day -30 through 0 days relative to index: Microalbumin [Mass/volume] in Urine",712,3000034,0
30000342712,"measurement within normal range during day -30 through 0 days relative to index: Microalbumin [Mass/volume] in Urine",712,3000034,0
30000672712,"measurement within normal range during day -30 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma",712,3000067,0
30000671712,"measurement below normal range during day -30 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma",712,3000067,0
30000673712,"measurement above normal range during day -30 through 0 days relative to index: Parathyrin.intact [Mass/volume] in Serum or Plasma",712,3000067,0
30001202712,"measurement within normal range during day -30 through 0 days relative to index: 17-Hydroxycorticosteroids [Mass/time] in 24 hour Urine",712,3000120,0
30001622712,"measurement within normal range during day -30 through 0 days relative to index: Prolactin [Mass/volume] in Serum or Plasma --baseline",712,3000162,0
30001972712,"measurement within normal range during day -30 through 0 days relative to index: Beta lactamase.usual [Susceptibility]",712,3000197,0
30004013712,"measurement above normal range during day -30 through 0 days relative to index: Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma",712,3000401,0
30004012712,"measurement within normal range during day -30 through 0 days relative to index: Fibrin+Fibrinogen fragments [Mass/volume] in Platelet poor plasma",712,3000401,0
30004022712,"measurement within normal range during day -30 through 0 days relative to index: Anisakis IgE Ab [Units/volume] in Serum",712,3000402,0
30004753712,"measurement above normal range during day -30 through 0 days relative to index: Leukocytes [#/volume] in Synovial fluid",712,3000475,0
30004942712,"measurement within normal range during day -30 through 0 days relative to index: Fungus identified in Unspecified specimen by Culture",712,3000494,0
30005152712,"measurement within normal range during day -30 through 0 days relative to index: Antithrombin actual/normal in Platelet poor plasma by Chromogenic method",712,3000515,0
30005151712,"measurement below normal range during day -30 through 0 days relative to index: Antithrombin actual/normal in Platelet poor plasma by Chromogenic method",712,3000515,0
30005153712,"measurement above normal range during day -30 through 0 days relative to index: Antithrombin actual/normal in Platelet poor plasma by Chromogenic method",712,3000515,0
30005931712,"measurement below normal range during day -30 through 0 days relative to index: Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma",712,3000593,0
30005933712,"measurement above normal range during day -30 through 0 days relative to index: Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma",712,3000593,0
30005932712,"measurement within normal range during day -30 through 0 days relative to index: Cobalamin (Vitamin B12) [Mass/volume] in Serum or Plasma",712,3000593,0
30006203712,"measurement above normal range during day -30 through 0 days relative to index: Complement C3 [Mass/volume] in Serum or Plasma",712,3000620,0
30006201712,"measurement below normal range during day -30 through 0 days relative to index: Complement C3 [Mass/volume] in Serum or Plasma",712,3000620,0
30006202712,"measurement within normal range during day -30 through 0 days relative to index: Complement C3 [Mass/volume] in Serum or Plasma",712,3000620,0
30006592712,"measurement within normal range during day -30 through 0 days relative to index: Cytokeratin 19 [Mass/volume] in Serum or Plasma",712,3000659,0
19008893410,"drug_era group during day -365 through 0 days relative to index: manganese chloride",410,19008893,0
30006593712,"measurement above normal range during day -30 through 0 days relative to index: Cytokeratin 19 [Mass/volume] in Serum or Plasma",712,3000659,0
30006612712,"measurement within normal range during day -30 through 0 days relative to index: Erythromycin [Susceptibility]",712,3000661,0
30007483712,"measurement above normal range during day -30 through 0 days relative to index: Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma",712,3000748,0
30007482712,"measurement within normal range during day -30 through 0 days relative to index: Prothrombin time (PT) factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma",712,3000748,0
30007642712,"measurement within normal range during day -30 through 0 days relative to index: Benzodiazepines [Presence] in Urine",712,3000764,0
30008092712,"measurement within normal range during day -30 through 0 days relative to index: Color of Pleural fluid",712,3000809,0
30008352712,"measurement within normal range during day -30 through 0 days relative to index: Fungus identified in Peritoneal fluid by Culture",712,3000835,0
30008552712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Vaginal fluid by Gram stain",712,3000855,0
30009092712,"measurement within normal range during day -30 through 0 days relative to index: Salmonella paratyphi A Ab [Presence] in Serum",712,3000909,0
30009631712,"measurement below normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Blood",712,3000963,0
30009633712,"measurement above normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Blood",712,3000963,0
30009632712,"measurement within normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Blood",712,3000963,0
30010762712,"measurement within normal range during day -30 through 0 days relative to index: Trimethoprim [Susceptibility]",712,3001076,0
30011162712,"measurement within normal range during day -30 through 0 days relative to index: Mupirocin [Susceptibility]",712,3001116,0
30011231712,"measurement below normal range during day -30 through 0 days relative to index: Platelet mean volume [Entitic volume] in Blood",712,3001123,0
30011233712,"measurement above normal range during day -30 through 0 days relative to index: Platelet mean volume [Entitic volume] in Blood",712,3001123,0
30011232712,"measurement within normal range during day -30 through 0 days relative to index: Platelet mean volume [Entitic volume] in Blood",712,3001123,0
30012472712,"measurement within normal range during day -30 through 0 days relative to index: Common Ragweed IgE Ab [Units/volume] in Serum",712,3001247,0
30012962712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Eye by Gram stain",712,3001296,0
30013552712,"measurement within normal range during day -30 through 0 days relative to index: Fungus identified in Sputum by Culture",712,3001355,0
30013632712,"measurement within normal range during day -30 through 0 days relative to index: Cryptococcus sp Ag [Presence] in Cerebral spinal fluid",712,3001363,0
30013882712,"measurement within normal range during day -30 through 0 days relative to index: Linezolid [Susceptibility]",712,3001388,0
30014203712,"measurement above normal range during day -30 through 0 days relative to index: Magnesium [Mass/volume] in Serum or Plasma",712,3001420,0
30014201712,"measurement below normal range during day -30 through 0 days relative to index: Magnesium [Mass/volume] in Serum or Plasma",712,3001420,0
30014202712,"measurement within normal range during day -30 through 0 days relative to index: Magnesium [Mass/volume] in Serum or Plasma",712,3001420,0
30014262712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Stool by Gram stain",712,3001426,0
30017292712,"measurement within normal range during day -30 through 0 days relative to index: Color of Synovial fluid",712,3001729,0
30018282712,"measurement within normal range during day -30 through 0 days relative to index: Leukocytes [Presence] in Synovial fluid by Light microscopy",712,3001828,0
30018862712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Cerebral spinal fluid by Gram stain",712,3001886,0
30019783712,"measurement above normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Synovial fluid",712,3001978,0
30020302712,"measurement within normal range during day -30 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",712,3002030,0
30020301712,"measurement below normal range during day -30 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",712,3002030,0
30020303712,"measurement above normal range during day -30 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",712,3002030,0
30020793712,"measurement above normal range during day -30 through 0 days relative to index: Sodium [Moles/time] in 24 hour Urine",712,3002079,0
30020791712,"measurement below normal range during day -30 through 0 days relative to index: Sodium [Moles/time] in 24 hour Urine",712,3002079,0
30020792712,"measurement within normal range during day -30 through 0 days relative to index: Sodium [Moles/time] in 24 hour Urine",712,3002079,0
30021731712,"measurement below normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Arterial blood",712,3002173,0
30021732712,"measurement within normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Arterial blood",712,3002173,0
30021733712,"measurement above normal range during day -30 through 0 days relative to index: Hemoglobin [Mass/volume] in Arterial blood",712,3002173,0
30021793712,"measurement above normal range during day -30 through 0 days relative to index: Metamyelocytes/100 leukocytes in Blood",712,3002179,0
30022362712,"measurement within normal range during day -30 through 0 days relative to index: Herpes simplex virus IgM Ab [Units/volume] in Serum",712,3002236,0
30022403712,"measurement above normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Peritoneal fluid",712,3002240,0
30023313712,"measurement above normal range during day -30 through 0 days relative to index: Protein [Mass/volume] in Peritoneal fluid",712,3002331,0
30023853712,"measurement above normal range during day -30 through 0 days relative to index: Erythrocyte distribution width [Ratio]",712,3002385,0
30023852712,"measurement within normal range during day -30 through 0 days relative to index: Erythrocyte distribution width [Ratio]",712,3002385,0
30023892712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Synovial fluid by Gram stain",712,3002389,0
30024002712,"measurement within normal range during day -30 through 0 days relative to index: Iron [Mass/volume] in Serum or Plasma",712,3002400,0
30024003712,"measurement above normal range during day -30 through 0 days relative to index: Iron [Mass/volume] in Serum or Plasma",712,3002400,0
30024001712,"measurement below normal range during day -30 through 0 days relative to index: Iron [Mass/volume] in Serum or Plasma",712,3002400,0
30025162712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Sputum by Gram stain",712,3002516,0
30025292712,"measurement within normal range during day -30 through 0 days relative to index: ABO group [Type] in Blood",712,3002529,0
30025482712,"measurement within normal range during day -30 through 0 days relative to index: Platelet IgA Ab [Presence] in Serum",712,3002548,0
30026192712,"measurement within normal range during day -30 through 0 days relative to index: Bacteria identified in Unspecified specimen by Culture",712,3002619,0
30026612712,"measurement within normal range during day -30 through 0 days relative to index: Tobramycin [Susceptibility]",712,3002661,0
30026832712,"measurement within normal range during day -30 through 0 days relative to index: Fibrin degradation products [Presence] in Blood by Agglutination",712,3002683,0
30027363712,"measurement above normal range during day -30 through 0 days relative to index: Platelet distribution width [Entitic volume] in Blood by Automated count",712,3002736,0
30027362712,"measurement within normal range during day -30 through 0 days relative to index: Platelet distribution width [Entitic volume] in Blood by Automated count",712,3002736,0
30027662712,"measurement within normal range during day -30 through 0 days relative to index: Leukocytes [Presence] in Vaginal fluid by Wet preparation",712,3002766,0
30029462712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Throat by Gram stain",712,3002946,0
30031813712,"measurement above normal range during day -30 through 0 days relative to index: Sodium [Moles/volume] in Urine",712,3003181,0
30033102712,"measurement within normal range during day -30 through 0 days relative to index: Rh [Type] in Blood",712,3003310,0
30033381712,"measurement below normal range during day -30 through 0 days relative to index: MCHC [Mass/volume]",712,3003338,0
30033383712,"measurement above normal range during day -30 through 0 days relative to index: MCHC [Mass/volume]",712,3003338,0
30033382712,"measurement within normal range during day -30 through 0 days relative to index: MCHC [Mass/volume]",712,3003338,0
30033442712,"measurement within normal range during day -30 through 0 days relative to index: Hemoglobin [Presence] in Urine",712,3003344,0
30033961712,"measurement below normal range during day -30 through 0 days relative to index: Base excess in Arterial blood by calculation",712,3003396,0
30033962712,"measurement within normal range during day -30 through 0 days relative to index: Base excess in Arterial blood by calculation",712,3003396,0
30033963712,"measurement above normal range during day -30 through 0 days relative to index: Base excess in Arterial blood by calculation",712,3003396,0
30034033712,"measurement above normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Pleural fluid",712,3003403,0
30034343712,"measurement above normal range during day -30 through 0 days relative to index: Protein [Mass/volume] in Pleural fluid",712,3003434,0
30034762712,"measurement within normal range during day -30 through 0 days relative to index: Varicella zoster virus [Presence] in Unspecified specimen by Organism specific culture",712,3003476,0
30036282712,"measurement within normal range during day -30 through 0 days relative to index: Teicoplanin [Susceptibility]",712,3003628,0
30037452712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Urine by Gram stain",712,3003745,0
30037852712,"measurement within normal range during day -30 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Serum or Plasma",712,3003785,0
30037853712,"measurement above normal range during day -30 through 0 days relative to index: Carcinoembryonic Ag [Mass/volume] in Serum or Plasma",712,3003785,0
30038312712,"measurement within normal range during day -30 through 0 days relative to index: Ticarcillin+Clavulanate [Susceptibility]",712,3003831,0
30041432712,"measurement within normal range during day -30 through 0 days relative to index: Legionella sp Ab [Titer] in Serum",712,3004143,0
30041982712,"measurement within normal range during day -30 through 0 days relative to index: Follitropin [Units/volume] in Serum or Plasma --baseline",712,3004198,0
30042022712,"measurement within normal range during day -30 through 0 days relative to index: Nitrofurantoin [Susceptibility]",712,3004202,0
30042392712,"measurement within normal range during day -30 through 0 days relative to index: Creatinine [Mass/time] in 24 hour Urine",712,3004239,0
30042391712,"measurement below normal range during day -30 through 0 days relative to index: Creatinine [Mass/time] in 24 hour Urine",712,3004239,0
30042492712,"measurement within normal range during day -30 through 0 days relative to index: Systolic blood pressure",712,3004249,0
30042493712,"measurement above normal range during day -30 through 0 days relative to index: Systolic blood pressure",712,3004249,0
30044091712,"measurement below normal range during day -30 through 0 days relative to index: Coagulation factor X activity actual/normal in Platelet poor plasma by Coagulation assay",712,3004409,0
30044102712,"measurement within normal range during day -30 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood",712,3004410,0
30044103712,"measurement above normal range during day -30 through 0 days relative to index: Hemoglobin A1c/Hemoglobin.total in Blood",712,3004410,0
30044483712,"measurement above normal range during day -30 through 0 days relative to index: Specific gravity of Pleural fluid by Refractometry",712,3004448,0
30045012712,"measurement within normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma",712,3004501,0
30045011712,"measurement below normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma",712,3004501,0
30045013712,"measurement above normal range during day -30 through 0 days relative to index: Glucose [Mass/volume] in Serum or Plasma",712,3004501,0
30046212712,"measurement within normal range during day -30 through 0 days relative to index: Rickettsia typhi Ab [Presence] in Serum by Immunofluorescence",712,3004621,0
30047052712,"measurement within normal range during day -30 through 0 days relative to index: Oxacillin [Susceptibility]",712,3004705,0
30047892712,"measurement within normal range during day -30 through 0 days relative to index: Transferrin [Mass/volume] in Serum or Plasma",712,3004789,0
30047893712,"measurement above normal range during day -30 through 0 days relative to index: Transferrin [Mass/volume] in Serum or Plasma",712,3004789,0
30047891712,"measurement below normal range during day -30 through 0 days relative to index: Transferrin [Mass/volume] in Serum or Plasma",712,3004789,0
30048093712,"measurement above normal range during day -30 through 0 days relative to index: Band form neutrophils/100 leukocytes in Blood",712,3004809,0
30048393712,"measurement above normal range during day -30 through 0 days relative to index: Deoxyhemoglobin/Hemoglobin.total in Arterial blood",712,3004839,0
30048402712,"measurement within normal range during day -30 through 0 days relative to index: Cytomegalovirus [Presence] in Unspecified specimen by Organism specific culture",712,3004840,0
30049053712,"measurement above normal range during day -30 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma",712,3004905,0
30049052712,"measurement within normal range during day -30 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma",712,3004905,0
30049051712,"measurement below normal range during day -30 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma",712,3004905,0
30050133712,"measurement above normal range during day -30 through 0 days relative to index: Prostate Specific Ag Free [Mass/volume] in Serum or Plasma",712,3005013,0
30050132712,"measurement within normal range during day -30 through 0 days relative to index: Prostate Specific Ag Free [Mass/volume] in Serum or Plasma",712,3005013,0
30050293712,"measurement above normal range during day -30 through 0 days relative to index: Protein [Mass/volume] in Body fluid",712,3005029,0
30051681712,"measurement below normal range during day -30 through 0 days relative to index: Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma",712,3005168,0
30051683712,"measurement above normal range during day -30 through 0 days relative to index: Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma",712,3005168,0
30051682712,"measurement within normal range during day -30 through 0 days relative to index: Iron binding capacity.unsaturated [Mass/volume] in Serum or Plasma",712,3005168,0
30051792712,"measurement within normal range during day -30 through 0 days relative to index: Beta lactamase.extended spectrum [Susceptibility]",712,3005179,0
30052162712,"measurement within normal range during day -30 through 0 days relative to index: Fosfomycin [Susceptibility]",712,3005216,0
30052452712,"measurement within normal range during day -30 through 0 days relative to index: Varicella zoster virus IgM Ab [Units/volume] in Serum",712,3005245,0
30053221712,"measurement below normal range during day -30 through 0 days relative to index: IgE [Units/volume] in Serum or Plasma",712,3005322,0
30053222712,"measurement within normal range during day -30 through 0 days relative to index: IgE [Units/volume] in Serum or Plasma",712,3005322,0
30053223712,"measurement above normal range during day -30 through 0 days relative to index: IgE [Units/volume] in Serum or Plasma",712,3005322,0
30053322712,"measurement within normal range during day -30 through 0 days relative to index: Color of Pericardial fluid",712,3005332,0
30053532712,"measurement within normal range during day -30 through 0 days relative to index: Prothrombin activity actual/normal in Platelet poor plasma by Coagulation assay",712,3005353,0
30053842712,"measurement within normal range during day -30 through 0 days relative to index: Microscopic observation [Identifier] in Pleural fluid by Gram stain",712,3005384,0
30054113712,"measurement above normal range during day -30 through 0 days relative to index: Squamous cell carcinoma Ag [Mass/volume] in Serum or Plasma",712,3005411,0
30054112712,"measurement within normal range during day -30 through 0 days relative to index: Squamous cell carcinoma Ag [Mass/volume] in Serum or Plasma",712,3005411,0
30055433712,"measurement above normal range during day -30 through 0 days relative to index: Specific gravity of Peritoneal fluid by Refractometry",712,3005543,0
30055773712,"measurement above normal range during day -30 through 0 days relative to index: Microalbumin [Mass/time] in 24 hour Urine",712,3005577,0
30055772712,"measurement within normal range during day -30 through 0 days relative to index: Microalbumin [Mass/time] in 24 hour Urine",712,3005577,0
30057133712,"measurement above normal range during day -30 through 0 days relative to index: Cortisol [Mass/volume] in Serum or Plasma --1 hour post XXX challenge",712,3005713,0
30057153712,"measurement above normal range during day -30 through 0 days relative to index: Vancomycin [Mass/volume] in Serum or Plasma",712,3005715,0
30057191712,"measurement below normal range during day -30 through 0 days relative to index: IgG [Mass/volume] in Serum or Plasma",712,3005719,0
30057193712,"measurement above normal range during day -30 through 0 days relative to index: IgG [Mass/volume] in Serum or Plasma",712,3005719,0
30057192712,"measurement within normal range during day -30 through 0 days relative to index: IgG [Mass/volume] in Serum or Plasma",712,3005719,0
30058071712,"measurement below normal range during day -30 through 0 days relative to index: Platelet function (closure time) collagen+EPINEPHrine induced [Time] in Blood",712,3005807,0
30058072712,"measurement within normal range during day -30 through 0 days relative to index: Platelet function (closure time) collagen+EPINEPHrine induced [Time] in Blood",712,3005807,0
30058073712,"measurement above normal range during day -30 through 0 days relative to index: Platelet function (closure time) collagen+EPINEPHrine induced [Time] in Blood",712,3005807,0
30058953712,"measurement above normal range during day -30 through 0 days relative to index: Myoglobin [Mass/volume] in Serum or Plasma",712,3005895,0
30059002712,"measurement within normal range during day -30 through 0 days relative to index: Treponema pallidum IgM Ab [Presence] in Serum by Immunofluorescence",712,3005900,0
30059322712,"measurement within normal range during day -30 through 0 days relative to index: Smooth muscle Ab [Presence] in Serum",712,3005932,0
30059363712,"measurement above normal range during day -30 through 0 days relative to index: Oxalate [Mass/volume] in Urine",712,3005936,0
30060722712,"measurement within normal range during day -30 through 0 days relative to index: Cefepime [Susceptibility]",712,3006072,0
30060932712,"measurement within normal range during day -30 through 0 days relative to index: Chlamydia trachomatis DNA [Presence] in Unspecified specimen by NAA with probe detection",712,3006093,0
30061092712,"measurement within normal range during day -30 through 0 days relative to index: Coagulation factor IX activity actual/normal in Platelet poor plasma by Coagulation assay",712,3006109,0
30061473712,"measurement above normal range during day -30 through 0 days relative to index: Osmolality of 24 hour Urine",712,3006147,0
1307863410,"drug_era group during day -365 through 0 days relative to index: verapamil",410,1307863,0
30062172712,"measurement within normal range during day -30 through 0 days relative to index: Methemoglobin/Hemoglobin.total in Arterial blood",712,3006217,0
30063382712,"measurement within normal range during day -30 through 0 days relative to index: Orientia tsutsugamushi Ab [Titer] in Serum",712,3006338,0
30064102712,"measurement within normal range during day -30 through 0 days relative to index: Parvovirus B19 IgG Ab [Presence] in Serum",712,3006410,0
30064532712,"measurement within normal range during day -30 through 0 days relative to index: Hepatitis B virus surface Ab [Presence] in Serum by Immunoassay",712,3006453,0
30064533712,"measurement above normal range during day -30 through 0 days relative to index: Hepatitis B virus surface Ab [Presence] in Serum by Immunoassay",712,3006453,0
30065043712,"measurement above normal range during day -30 through 0 days relative to index: Eosinophils/100 leukocytes in Blood",712,3006504,0
30065042712,"measurement within normal range during day -30 through 0 days relative to index: Eosinophils/100 leukocytes in Blood",712,3006504,0
30065671712,"measurement below normal range during day -30 through 0 days relative to index: Chloride [Moles/time] in 24 hour Urine",712,3006567,0
30066272712,"measurement within normal range during day -30 through 0 days relative to index: Epstein Barr virus early IgG Ab [Units/volume] in Serum",712,3006627,0
30066273712,"measurement above normal range during day -30 through 0 days relative to index: Epstein Barr virus early IgG Ab [Units/volume] in Serum",712,3006627,0
30066362712,"measurement within normal range during day -30 through 0 days relative to index: Metanephrines [Mass/time] in 24 hour Urine",712,3006636,0
30066613712,"measurement above normal range during day -30 through 0 days relative to index: Calcium [Mass/volume] in Urine",712,3006661,0
