"covariateId","columnId","covariateName","analysisId","conceptId","covariateValue","included"
80494212,249,"condition_era group during day -30 through 0 days relative to index: Arthropathy associated with another disorder",212,80494,0,0
80502210,250,"condition_era group during day -365 through 0 days relative to index: Osteoporosis",210,80502,0,0
80502212,251,"condition_era group during day -30 through 0 days relative to index: Osteoporosis",212,80502,0,0
80573210,252,"condition_era group during day -365 through 0 days relative to index: Contusion of ankle",210,80573,0,0
80573212,253,"condition_era group during day -30 through 0 days relative to index: Contusion of ankle",212,80573,0,0
80665210,254,"condition_era group during day -365 through 0 days relative to index: Malignant neoplasm of thorax",210,80665,0,0
80665212,255,"condition_era group during day -30 through 0 days relative to index: Malignant neoplasm of thorax",212,80665,0,0
80767210,256,"condition_era group during day -365 through 0 days relative to index: Breast lump",210,80767,0,0
80767212,257,"condition_era group during day -30 through 0 days relative to index: Breast lump",212,80767,0,0
80802210,258,"condition_era group during day -365 through 0 days relative to index: Localized, secondary osteoarthritis",210,80802,0,0
80808210,259,"condition_era group during day -365 through 0 days relative to index: Arthropathy associated with an endocrine AND/OR metabolic disorder",210,80808,0,0
80808212,260,"condition_era group during day -30 through 0 days relative to index: Arthropathy associated with an endocrine AND/OR metabolic disorder",212,80808,0,0
80809210,261,"condition_era group during day -365 through 0 days relative to index: Rheumatoid arthritis",210,80809,0,0
80809212,262,"condition_era group during day -30 through 0 days relative to index: Rheumatoid arthritis",212,80809,0,0
80824210,263,"condition_era group during day -365 through 0 days relative to index: Senile osteoporosis",210,80824,0,0
80946210,264,"condition_era group during day -365 through 0 days relative to index: Tinea manus",210,80946,0,0
80946212,265,"condition_era group during day -30 through 0 days relative to index: Tinea manus",212,80946,0,0
80951210,266,"condition_era group during day -365 through 0 days relative to index: Candidiasis of urogenital site",210,80951,0,0
80951212,267,"condition_era group during day -30 through 0 days relative to index: Candidiasis of urogenital site",212,80951,0,0
81151210,268,"condition_era group during day -365 through 0 days relative to index: Sprain of ankle",210,81151,0,0
81151212,269,"condition_era group during day -30 through 0 days relative to index: Sprain of ankle",212,81151,0,0
81175210,270,"condition_era group during day -365 through 0 days relative to index: Contusion of chest",210,81175,0,0
81175212,271,"condition_era group during day -30 through 0 days relative to index: Contusion of chest",212,81175,0,0
81250210,272,"condition_era group during day -365 through 0 days relative to index: Carcinoma in situ of breast",210,81250,0,0
81251210,273,"condition_era group during day -365 through 0 days relative to index: Neoplasm of breast",210,81251,0,0
81251212,274,"condition_era group during day -30 through 0 days relative to index: Neoplasm of breast",212,81251,0,0
81303210,275,"condition_era group during day -365 through 0 days relative to index: Labyrinthine disorder",210,81303,0,0
81303212,276,"condition_era group during day -30 through 0 days relative to index: Labyrinthine disorder",212,81303,0,0
81336210,277,"condition_era group during day -365 through 0 days relative to index: Rectal prolapse",210,81336,0,0
81378210,278,"condition_era group during day -365 through 0 days relative to index: Chondromalacia of patella",210,81378,0,0
81378212,279,"condition_era group during day -30 through 0 days relative to index: Chondromalacia of patella",212,81378,0,0
81390210,280,"condition_era group during day -365 through 0 days relative to index: Idiopathic osteoporosis",210,81390,0,0
81390212,281,"condition_era group during day -30 through 0 days relative to index: Idiopathic osteoporosis",212,81390,0,0
81403210,282,"condition_era group during day -365 through 0 days relative to index: Osteopetrosis",210,81403,0,0
81403212,283,"condition_era group during day -30 through 0 days relative to index: Osteopetrosis",212,81403,0,0
81670210,284,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of spine",210,81670,0,0
81670212,285,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of spine",212,81670,0,0
81696210,286,"condition_era group during day -365 through 0 days relative to index: Closed fracture of acetabulum",210,81696,0,0
81696212,287,"condition_era group during day -30 through 0 days relative to index: Closed fracture of acetabulum",212,81696,0,0
81723210,288,"condition_era group during day -365 through 0 days relative to index: Contusion of hand",210,81723,0,0
81723212,289,"condition_era group during day -30 through 0 days relative to index: Contusion of hand",212,81723,0,0
81878210,290,"condition_era group during day -365 through 0 days relative to index: Benign paroxysmal positional vertigo",210,81878,0,0
81878212,291,"condition_era group during day -30 through 0 days relative to index: Benign paroxysmal positional vertigo",212,81878,0,0
81902210,292,"condition_era group during day -365 through 0 days relative to index: Urinary tract infectious disease",210,81902,0,0
81902212,293,"condition_era group during day -30 through 0 days relative to index: Urinary tract infectious disease",212,81902,0,0
81939210,294,"condition_era group during day -365 through 0 days relative to index: Recurrent dislocation of joint",210,81939,0,0
81939212,295,"condition_era group during day -30 through 0 days relative to index: Recurrent dislocation of joint",212,81939,0,0
132344210,296,"condition_era group during day -365 through 0 days relative to index: Gingival and periodontal disease",210,132344,0,0
132344212,297,"condition_era group during day -30 through 0 days relative to index: Gingival and periodontal disease",212,132344,0,0
132446210,298,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of skin",210,132446,0,0
132446212,299,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of skin",212,132446,0,0
132466210,300,"condition_era group during day -365 through 0 days relative to index: Lumbar sprain",210,132466,0,0
132466212,301,"condition_era group during day -30 through 0 days relative to index: Lumbar sprain",212,132466,0,0
132579210,302,"condition_era group during day -365 through 0 days relative to index: Subacute thyroiditis",210,132579,0,0
132579212,303,"condition_era group during day -30 through 0 days relative to index: Subacute thyroiditis",212,132579,0,0
132736210,304,"condition_era group during day -365 through 0 days relative to index: Bacteremia",210,132736,0,0
132736212,305,"condition_era group during day -30 through 0 days relative to index: Bacteremia",212,132736,0,0
132797210,306,"condition_era group during day -365 through 0 days relative to index: Sepsis",210,132797,0,0
132797212,307,"condition_era group during day -30 through 0 days relative to index: Sepsis",212,132797,0,0
132983210,308,"condition_era group during day -365 through 0 days relative to index: Dermatographic urticaria",210,132983,0,0
133013210,309,"condition_era group during day -365 through 0 days relative to index: Congenital anomaly of spinal cord",210,133013,0,0
133013212,310,"condition_era group during day -30 through 0 days relative to index: Congenital anomaly of spinal cord",212,133013,0,0
133141210,311,"condition_era group during day -365 through 0 days relative to index: Tinea pedis",210,133141,0,0
133141212,312,"condition_era group during day -30 through 0 days relative to index: Tinea pedis",212,133141,0,0
133169210,313,"condition_era group during day -365 through 0 days relative to index: Myelofibrosis",210,133169,0,0
133169212,314,"condition_era group during day -30 through 0 days relative to index: Myelofibrosis",212,133169,0,0
