"covariateId","covariateName","analysisId","conceptId","covariateValue"
4114774502,"procedure_occurrence during day -365 through 0 days relative to index: Dressing of skin",502,4114774,0
4148013502,"procedure_occurrence during day -365 through 0 days relative to index: Insertion of Gentamicin beads into bone",502,4148013,0
4042005502,"procedure_occurrence during day -365 through 0 days relative to index: Enteral feeding",502,4042005,0
4322803502,"procedure_occurrence during day -365 through 0 days relative to index: Closed chest suction",502,4322803,0
4078224502,"procedure_occurrence during day -365 through 0 days relative to index: Change of dressing",502,4078224,0
40483533502,"procedure_occurrence during day -365 through 0 days relative to index: Arthroscopic repair of superior labrum anterior to posterior tear",502,40483533,0
45766720502,"procedure_occurrence during day -365 through 0 days relative to index: Laparoscopic repair of hernia of anterior abdominal wall",502,45766720,0
4128308502,"procedure_occurrence during day -365 through 0 days relative to index: Cosmetic procedure",502,4128308,0
4125575502,"procedure_occurrence during day -365 through 0 days relative to index: Extracorporeal",502,4125575,0
4121035502,"procedure_occurrence during day -365 through 0 days relative to index: Position change",502,4121035,0
40282186502,"procedure_occurrence during day -365 through 0 days relative to index: Papanicolaou test",502,40282186,0
4327580502,"procedure_occurrence during day -365 through 0 days relative to index: Replacement of total knee joint",502,4327580,0
4238681504,"procedure_occurrence during day -30 through 0 days relative to index: Bathing patient in bed",504,4238681,0
4170536504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroscopy of knee with medial meniscus repair",504,4170536,0
4230528504,"procedure_occurrence during day -30 through 0 days relative to index: Arthrolysis",504,4230528,0
4068676504,"procedure_occurrence during day -30 through 0 days relative to index: Microlaryngoscopy",504,4068676,0
4076188504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroscopic synovectomy knee joint",504,4076188,0
4071443504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of lymph node",504,4071443,0
4081731504,"procedure_occurrence during day -30 through 0 days relative to index: Biopsy of skin",504,4081731,0
4149106504,"procedure_occurrence during day -30 through 0 days relative to index: Subtotal thyroidectomy",504,4149106,0
4314126504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of posterior segmental instrumentation of spine",504,4314126,0
4234743504,"procedure_occurrence during day -30 through 0 days relative to index: Implantation of cochlear prosthetic device",504,4234743,0
4266232504,"procedure_occurrence during day -30 through 0 days relative to index: Incision and drainage of skin",504,4266232,0
4081732504,"procedure_occurrence during day -30 through 0 days relative to index: Incisional biopsy of skin lesion",504,4081732,0
4142634504,"procedure_occurrence during day -30 through 0 days relative to index: Removal of internal fixation device from clavicle",504,4142634,0
4343904504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of meniscus",504,4343904,0
4078308504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of ileostomy",504,4078308,0
4219029504,"procedure_occurrence during day -30 through 0 days relative to index: Closed reduction of fracture of humerus",504,4219029,0
4073385504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of lesion of chest wall",504,4073385,0
4167080504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of lipoma",504,4167080,0
4195307504,"procedure_occurrence during day -30 through 0 days relative to index: Repair of inguinal hernia",504,4195307,0
4285420504,"procedure_occurrence during day -30 through 0 days relative to index: Excision of lesion of bone",504,4285420,0
4071011504,"procedure_occurrence during day -30 through 0 days relative to index: Scaling of tooth",504,4071011,0
4080499504,"procedure_occurrence during day -30 through 0 days relative to index: Dressing of wound",504,4080499,0
4114774504,"procedure_occurrence during day -30 through 0 days relative to index: Dressing of skin",504,4114774,0
4299728504,"procedure_occurrence during day -30 through 0 days relative to index: Client-centered psychotherapy",504,4299728,0
40483533504,"procedure_occurrence during day -30 through 0 days relative to index: Arthroscopic repair of superior labrum anterior to posterior tear",504,40483533,0
30409493710,"measurement above normal range during day -365 through 0 days relative to index: Neutrophils/100 leukocytes in Synovial fluid by Manual count",710,3040949,0
30083423710,"measurement above normal range during day -365 through 0 days relative to index: Neutrophils/100 leukocytes in Blood by Automated count",710,3008342,0
30083422710,"measurement within normal range during day -365 through 0 days relative to index: Neutrophils/100 leukocytes in Blood by Automated count",710,3008342,0
30256162710,"measurement within normal range during day -365 through 0 days relative to index: Target cells [Presence] in Blood by Light microscopy",710,3025616,0
30016573710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood",710,3001657,0
30016572710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood",710,3001657,0
30209273710,"measurement above normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Synovial fluid by Manual count",710,3020927,0
30228402710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes other/100 leukocytes in Cerebral spinal fluid",710,3022840,0
30191981710,"measurement below normal range during day -365 through 0 days relative to index: Lymphocytes [#/volume] in Blood",710,3019198,0
30191983710,"measurement above normal range during day -365 through 0 days relative to index: Lymphocytes [#/volume] in Blood",710,3019198,0
30020302710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",710,3002030,0
30020301710,"measurement below normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",710,3002030,0
30049053710,"measurement above normal range during day -365 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma",710,3004905,0
30088553710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes other/100 leukocytes in Peritoneal fluid",710,3008855,0
30016571710,"measurement below normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] corrected for nucleated erythrocytes in Blood",710,3001657,0
30072023710,"measurement above normal range during day -365 through 0 days relative to index: Lipoprotein.pre-beta/total Lipoprotein in Serum or Plasma",710,3007202,0
30205652710,"measurement within normal range during day -365 through 0 days relative to index: Legionella pneumophila DNA [Presence] in Specimen by NAA with probe detection",710,3020565,0
30144412710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [Presence] in Stool by Light microscopy",710,3014441,0
30246662710,"measurement within normal range during day -365 through 0 days relative to index: Lithium [Moles/volume] in Serum or Plasma",710,3024666,0
30023282710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Pleural fluid by Manual count",710,3002328,0
30020303710,"measurement above normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood",710,3002030,0
30055322710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Pleural fluid",710,3005532,0
30049052710,"measurement within normal range during day -365 through 0 days relative to index: Lipase [Enzymatic activity/volume] in Serum or Plasma",710,3004905,0
30137942710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes other/100 leukocytes in Synovial fluid",710,3013794,0
30033292710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Synovial fluid",710,3003329,0
30468612710,"measurement within normal range during day -365 through 0 days relative to index: Legionella sp Ag [Presence] in Urine",710,3046861,0
30309412710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes other/100 leukocytes in Bronchial specimen",710,3030941,0
30386922710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes other/100 leukocytes in Peritoneal dialysis fluid by Manual count",710,3038692,0
30009053710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Blood by Automated count",710,3000905,0
30009051710,"measurement below normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Blood by Automated count",710,3000905,0
30293153710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Urine by Automated count",710,3029315,0
30236432710,"measurement within normal range during day -365 through 0 days relative to index: Blasts/100 leukocytes in Blood by Manual count",710,3023643,0
30375112710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood by Automated count",710,3037511,0
30380581710,"measurement below normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood by Manual count",710,3038058,0
30380582710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood by Manual count",710,3038058,0
30236943710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Cerebral spinal fluid by Manual count",710,3023694,0
30338782710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Synovial fluid by Manual count",710,3033878,0
30222503710,"measurement above normal range during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",710,3022250,0
30222502710,"measurement within normal range during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",710,3022250,0
30179373710,"measurement above normal range during day -365 through 0 days relative to index: Magnesium [Moles/time] in 24 hour Urine",710,3017937,0
30184052710,"measurement within normal range during day -365 through 0 days relative to index: Lactate [Moles/volume] in Arterial blood",710,3018405,0
30080372710,"measurement within normal range during day -365 through 0 days relative to index: Lactate [Moles/volume] in Venous blood",710,3008037,0
30405623710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Peritoneal dialysis fluid by Manual count",710,3040562,0
30009052710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Blood by Automated count",710,3000905,0
30293152710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Urine by Automated count",710,3029315,0
30003482710,"measurement within normal range during day -365 through 0 days relative to index: Leukocyte esterase [Presence] in Urine by Test strip",710,3000348,0
30355832710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/area] in Urine sediment by Microscopy high power field",710,3035583,0
30005102710,"measurement within normal range during day -365 through 0 days relative to index: Lepidoglyphus destructor IgE Ab [Units/volume] in Serum",710,3000510,0
30043272710,"measurement within normal range during day -365 through 0 days relative to index: Lymphocytes [#/volume] in Blood by Automated count",710,3004327,0
30380583710,"measurement above normal range during day -365 through 0 days relative to index: Lymphocytes/100 leukocytes in Blood by Manual count",710,3038058,0
30149462710,"measurement within normal range during day -365 through 0 days relative to index: Mackerel IgE Ab [Units/volume] in Serum",710,3014946,0
30236942710,"measurement within normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Cerebral spinal fluid by Manual count",710,3023694,0
30338783710,"measurement above normal range during day -365 through 0 days relative to index: Leukocytes [#/volume] in Synovial fluid by Manual count",710,3033878,0
30119332710,"measurement within normal range during day -365 through 0 days relative to index: Metanephrine [Mass/volume] in Urine",710,3011933,0
30131542710,"measurement within normal range during day -365 through 0 days relative to index: Le sup(a) Ag [Presence] on Red Blood Cells",710,3013154,0
30135062710,"measurement within normal range during day -365 through 0 days relative to index: Le sup(b) Ag [Presence] on Red Blood Cells",710,3013506,0
30222501710,"measurement below normal range during day -365 through 0 days relative to index: Lactate dehydrogenase [Enzymatic activity/volume] in Serum or Plasma by Lactate to pyruvate reaction",710,3022250,0
30241172710,"measurement within normal range during day -365 through 0 days relative to index: Large unstained cells/100 leukocytes in Blood by Automated count",710,3024117,0
30249442710,"measurement within normal range during day -365 through 0 days relative to index: Large unstained cells [#/volume] in Blood by Automated count",710,3024944,0
30120952710,"measurement within normal range during day -365 through 0 days relative to index: Magnesium [Moles/volume] in Serum or Plasma",710,3012095,0
30353502710,"measurement within normal range during day -365 through 0 days relative to index: Ketones [Presence] in Urine by Test strip",710,3035350,0
30184053710,"measurement above normal range during day -365 through 0 days relative to index: Lactate [Moles/volume] in Arterial blood",710,3018405,0
30239932710,"measurement within normal range during day -365 through 0 days relative to index: Large unstained cells [#/volume] in Blood",710,3023993,0
